Price,LT,LB,KT,KM,Kota/Kab,Provinsi,Type,harga_per_m2,ratio_bangunan_tanah
450000000,95.0,60.0,2.0,1.0,Palembang Kota,Sumatra Selatan,Rumah,4736842.105263158,0.631578947368421
400000000,95.0,95.0,1.0,1.0,Banda Aceh Kota,Aceh D.I.,Rumah,4210526.315789473,1.0
1150000000,95.0,105.0,3.0,4.0,Palembang Kota,Sumatra Selatan,Rumah,12105263.157894736,1.105263157894737
455000000,95.0,65.0,3.0,2.0,Siak Kab.,Riau,Rumah,4789473.684210527,0.6842105263157895
1450000000,95.0,180.0,5.0,4.0,Bekasi Kota,Jawa Barat,Rumah,15263157.894736841,1.894736842105263
550000000,95.0,65.0,3.0,2.0,Pekanbaru Kota,Riau,Rumah,5789473.684210527,0.6842105263157895
938000000,95.0,95.0,3.0,2.0,Sleman Kab.,Yogyakarta D.I.,Rumah,9873684.210526315,1.0
415000000,95.0,45.0,2.0,1.0,Mataram Kota,Nusa Tenggara Barat,Rumah,4368421.052631579,0.47368421052631576
850000000,95.0,97.0,3.0,3.0,Mataram Kota,Nusa Tenggara Barat,Rumah,8947368.421052631,1.0210526315789474
495000000,95.0,62.0,3.0,2.0,Bandar Lampung Kota,Lampung,Rumah,5210526.315789473,0.6526315789473685
399000000,94.0,90.0,2.0,2.0,Palembang Kota,Sumatra Selatan,Rumah,4244680.85106383,0.9574468085106383
690000000,94.0,120.0,3.0,2.0,Sleman Kab.,Yogyakarta D.I.,Rumah,7340425.531914894,1.2765957446808511
450000000,94.0,56.0,2.0,1.0,Jombang Kab.,Jawa Timur,Rumah,4787234.042553191,0.5957446808510638
250000000,94.0,25.0,2.0,1.0,Mataram Kota,Nusa Tenggara Barat,Rumah,2659574.4680851065,0.26595744680851063
1500000000,93.0,240.0,3.0,3.0,Medan Kota,Sumatra Utara,Rumah,16129032.258064516,2.5806451612903225
135000000,93.0,93.0,2.0,1.0,Deli Serdang Kab.,Sumatra Utara,Rumah,1451612.9032258065,1.0
450000000,93.0,65.0,3.0,2.0,Pekanbaru Kota,Riau,Rumah,4838709.677419355,0.6989247311827957
1077050672,93.0,80.0,3.0,2.0,Bogor Kab.,Jawa Barat,Rumah,11581190.021505376,0.8602150537634409
480001001,93.0,93.0,2.0,1.0,Klaten Kab.,Jawa Tengah,Rumah,5161301.086021505,1.0
595000000,93.0,70.0,3.0,2.0,Bandar Lampung Kota,Lampung,Rumah,6397849.462365591,0.7526881720430108
167000000,93.0,45.0,2.0,1.0,Berau Kab.,Kalimantan Timur,Rumah,1795698.9247311829,0.4838709677419355
490400000,92.0,50.0,2.0,1.0,Sleman Kab.,Yogyakarta D.I.,Rumah,5330434.782608695,0.5434782608695652
875000000,92.0,204.0,3.0,3.0,Medan Kota,Sumatra Utara,Rumah,9510869.56521739,2.217391304347826
451250000,92.0,43.0,2.0,1.0,Yogyakarta Kota,Yogyakarta D.I.,Rumah,4904891.304347826,0.4673913043478261
445000000,92.0,65.0,3.0,2.0,Pekanbaru Kota,Riau,Rumah,4836956.521739131,0.7065217391304348
470000088,92.0,92.0,2.0,1.0,Malang Kota,Jawa Timur,Rumah,5108696.608695652,1.0
380000000,92.0,92.0,2.0,1.0,Medan Kota,Sumatra Utara,Rumah,4130434.782608696,1.0
1250000000,92.0,172.0,3.0,3.0,Malang Kota,Jawa Timur,Rumah,13586956.52173913,1.8695652173913044
385000000,92.0,50.0,3.0,1.0,Bantul Kab.,Yogyakarta D.I.,Rumah,4184782.6086956523,0.5434782608695652
65000000,92.0,45.0,2.0,1.0,Banjarmasin Kota,Kalimantan Selatan,Rumah,706521.7391304348,0.4891304347826087
150000000,91.0,70.0,2.0,1.0,Deli Serdang Kab.,Sumatra Utara,Rumah,1648351.6483516484,0.7692307692307693
400000000,91.0,39.0,2.0,1.0,Padang Kota,Sumatra Barat,Rumah,4395604.395604395,0.42857142857142855
365000000,91.0,36.0,2.0,1.0,Padang Kota,Sumatra Barat,Rumah,4010989.010989011,0.3956043956043956
280000000,91.0,36.0,2.0,1.0,Padang Kota,Sumatra Barat,Rumah,3076923.076923077,0.3956043956043956
390000000,91.0,45.0,2.0,1.0,Karanganyar Kab.,Jawa Tengah,Rumah,4285714.285714285,0.4945054945054945
620000000,91.0,150.0,2.0,1.0,Surakarta Kota,Jawa Tengah,Rumah,6813186.813186813,1.6483516483516483
166000000,91.0,36.0,2.0,1.0,Medan Kota,Sumatra Utara,Rumah,1824175.8241758242,0.3956043956043956
395000000,91.0,120.0,2.0,1.0,Bandar Lampung Kota,Lampung,Rumah,4340659.340659341,1.3186813186813187
1724546000,90.0,65.0,3.0,2.0,Bogor Kota,Jawa Barat,Rumah,19161622.222222224,0.7222222222222222
2600000000,90.0,84.0,2.0,2.0,Medan Kota,Sumatra Utara,Rumah,28888888.888888888,0.9333333333333333
2500000000,90.0,120.0,3.0,2.0,Medan Kota,Sumatra Utara,Rumah,27777777.777777776,1.3333333333333333
1700000000,90.0,116.0,3.0,3.0,Manado Kota,Sulawesi Utara,Rumah,18888888.888888888,1.288888888888889
1048000000,90.0,60.0,2.0,2.0,Makassar Kota,Sulawesi Selatan,Rumah,11644444.444444444,0.6666666666666666
1014900000,90.0,60.0,2.0,2.0,Manado Kota,Sulawesi Utara,Rumah,11276666.666666666,0.6666666666666666
609000000,90.0,45.0,3.0,2.0,Palembang Kota,Sumatra Selatan,Rumah,6766666.666666667,0.5
676500000,90.0,42.0,2.0,1.0,Bekasi Kab.,Jawa Barat,Rumah,7516666.666666667,0.4666666666666667
243800000,90.0,27.0,2.0,1.0,Tangerang Kota,Banten,Rumah,2708888.888888889,0.3
1250000000,90.0,180.0,3.0,3.0,Tangerang Kota,Banten,Rumah,13888888.888888888,2.0
360000000,90.0,90.0,3.0,2.0,Padang Kota,Sumatra Barat,Rumah,4000000.0,1.0
2100000000,90.0,132.0,4.0,4.0,Tangerang Selatan Kota,Banten,Rumah,23333333.333333332,1.4666666666666666
140000000,90.0,80.0,1.0,1.0,Padang Kota,Sumatra Barat,Rumah,1555555.5555555555,0.8888888888888888
1800000000,90.0,125.0,4.0,2.0,Jakarta Barat,Jakarta D.K.I.,Rumah,20000000.0,1.3888888888888888
1050000000,90.0,50.0,2.0,2.0,Manado Kota,Sulawesi Utara,Rumah,11666666.666666666,0.5555555555555556
1500000000,90.0,168.0,3.0,2.0,Tangerang Selatan Kota,Banten,Rumah,16666666.666666666,1.8666666666666667
995000000,90.0,63.0,2.0,1.0,Palembang Kota,Sumatra Selatan,Rumah,11055555.555555556,0.7
650000000,90.0,60.0,2.0,1.0,Palembang Kota,Sumatra Selatan,Rumah,7222222.222222222,0.6666666666666666
420000000,90.0,70.0,2.0,1.0,Klaten Kab.,Jawa Tengah,Rumah,4666666.666666667,0.7777777777777778
1500000000,90.0,145.0,3.0,3.0,Palembang Kota,Sumatra Selatan,Rumah,16666666.666666666,1.6111111111111112
2200000000,90.0,66.0,3.0,3.0,Medan Kota,Sumatra Utara,Rumah,24444444.444444444,0.7333333333333333
800000000,90.0,90.0,2.0,1.0,Bekasi Kota,Jawa Barat,Rumah,8888888.888888888,1.0
481250000,90.0,49.0,2.0,1.0,Yogyakarta Kota,Yogyakarta D.I.,Rumah,5347222.222222222,0.5444444444444444
3100000000,90.0,180.0,5.0,6.0,Medan Kota,Sumatra Utara,Rumah,34444444.44444445,2.0
485200000,90.0,50.0,2.0,1.0,Sleman Kab.,Yogyakarta D.I.,Rumah,5391111.111111111,0.5555555555555556
1350000000,90.0,48.0,2.0,1.0,Tangerang Kota,Banten,Rumah,15000000.0,0.5333333333333333
135000000,90.0,75.0,2.0,2.0,Palembang Kota,Sumatra Selatan,Rumah,1500000.0,0.8333333333333334
1100000000,90.0,89.0,2.0,2.0,Tangerang Kota,Banten,Rumah,12222222.222222222,0.9888888888888889
1200000000,90.0,75.0,3.0,2.0,Jakarta Barat,Jakarta D.K.I.,Rumah,13333333.333333334,0.8333333333333334
999000000,90.0,90.0,4.0,3.0,Sleman Kab.,Yogyakarta D.I.,Rumah,11100000.0,1.0
1750000000,90.0,127.0,3.0,3.0,Karanganyar Kab.,Jawa Tengah,Rumah,19444444.444444444,1.4111111111111112
3000000000,90.0,175.0,4.0,5.0,Jakarta Pusat,Jakarta D.K.I.,Rumah,33333333.333333332,1.9444444444444444
550000000,90.0,70.0,2.0,2.0,Pekanbaru Kota,Riau,Rumah,6111111.111111111,0.7777777777777778
695000000,90.0,120.0,2.0,1.0,Sleman Kab.,Yogyakarta D.I.,Rumah,7722222.222222222,1.3333333333333333
980000000,90.0,60.0,2.0,2.0,Tangerang Selatan Kota,Banten,Rumah,10888888.888888888,0.6666666666666666
1800000000,90.0,120.0,4.0,4.0,Surabaya Kota,Jawa Timur,Rumah,20000000.0,1.3333333333333333
850000000,90.0,90.0,2.0,1.0,Semarang Kota,Jawa Tengah,Rumah,9444444.444444444,1.0
400000000,90.0,70.0,2.0,1.0,Padang Kota,Sumatra Barat,Rumah,4444444.444444444,0.7777777777777778
370000000,90.0,110.0,3.0,2.0,Palembang Kota,Sumatra Selatan,Rumah,4111111.111111111,1.2222222222222223
550000000,90.0,48.0,2.0,1.0,Sukoharjo Kab.,Jawa Tengah,Rumah,6111111.111111111,0.5333333333333333
1728500000,90.0,116.0,3.0,3.0,Manado Kota,Sulawesi Utara,Rumah,19205555.555555556,1.288888888888889
600000000,90.0,120.0,4.0,1.0,Tangerang Kota,Banten,Rumah,6666666.666666667,1.3333333333333333
900000000,90.0,75.0,3.0,2.0,Surabaya Kota,Jawa Timur,Rumah,10000000.0,0.8333333333333334
135000000,90.0,90.0,2.0,1.0,Deli Serdang Kab.,Sumatra Utara,Rumah,1500000.0,1.0
970000000,90.0,54.0,2.0,2.0,Tangerang Selatan Kota,Banten,Rumah,10777777.777777778,0.6
775000000,90.0,40.0,1.0,1.0,Manado Kota,Sulawesi Utara,Rumah,8611111.111111112,0.4444444444444444
730000000,90.0,70.0,3.0,2.0,Surabaya Kota,Jawa Timur,Rumah,8111111.111111111,0.7777777777777778
600000000,90.0,90.0,3.0,2.0,Makassar Kota,Sulawesi Selatan,Rumah,6666666.666666667,1.0
750000000,90.0,36.0,2.0,1.0,Makassar Kota,Sulawesi Selatan,Rumah,8333333.333333333,0.4
2300000000,90.0,150.0,3.0,3.0,Kab. Badung,Bali,Rumah,25555555.555555556,1.6666666666666667
1300000000,90.0,73.0,3.0,2.0,Manado Kota,Sulawesi Utara,Rumah,14444444.444444444,0.8111111111111111
2250000000,90.0,120.0,2.0,2.0,Surabaya Kota,Jawa Timur,Rumah,25000000.0,1.3333333333333333
825000000,90.0,55.0,2.0,2.0,Manado Kota,Sulawesi Utara,Rumah,9166666.666666666,0.6111111111111112
636000000,90.0,32.0,1.0,1.0,Manado Kota,Sulawesi Utara,Rumah,7066666.666666667,0.35555555555555557
1010000000,90.0,45.0,2.0,2.0,Manado Kota,Sulawesi Utara,Rumah,11222222.222222222,0.5
1400000000,90.0,60.0,3.0,2.0,Makassar Kota,Sulawesi Selatan,Rumah,15555555.555555556,0.6666666666666666
650000000,90.0,90.0,2.0,1.0,Makassar Kota,Sulawesi Selatan,Rumah,7222222.222222222,1.0
1250000000,90.0,85.0,3.0,2.0,Makassar Kota,Sulawesi Selatan,Rumah,13888888.888888888,0.9444444444444444
900000000,90.0,108.0,3.0,2.0,Makassar Kota,Sulawesi Selatan,Rumah,10000000.0,1.2
1500000000,90.0,135.0,3.0,1.0,Pekanbaru Kota,Riau,Rumah,16666666.666666666,1.5
490000000,90.0,61.0,2.0,1.0,Pekanbaru Kota,Riau,Rumah,5444444.444444444,0.6777777777777778
480000000,90.0,74.0,3.0,2.0,Bandar Lampung Kota,Lampung,Rumah,5333333.333333333,0.8222222222222222
355000000,90.0,52.0,2.0,1.0,Bandar Lampung Kota,Lampung,Rumah,3944444.4444444445,0.5777777777777777
485000000,90.0,120.0,3.0,2.0,Bandar Lampung Kota,Lampung,Rumah,5388888.888888889,1.3333333333333333
1080000000,90.0,80.0,3.0,2.0,Batam Kota,Kepulauan Riau,Rumah,12000000.0,0.8888888888888888
880000000,90.0,100.0,2.0,3.0,Batam Kota,Kepulauan Riau,Rumah,9777777.777777778,1.1111111111111112
550000000,90.0,68.0,3.0,2.0,Batam Kota,Kepulauan Riau,Rumah,6111111.111111111,0.7555555555555555
1550000000,90.0,110.0,3.0,3.0,Batam Kota,Kepulauan Riau,Rumah,17222222.222222224,1.2222222222222223
850000000,90.0,75.0,3.0,1.0,Batam Kota,Kepulauan Riau,Rumah,9444444.444444444,0.8333333333333334
1050000000,90.0,66.0,2.0,1.0,Batam Kota,Kepulauan Riau,Rumah,11666666.666666666,0.7333333333333333
1179060000,90.0,88.0,3.0,3.0,Batam Kota,Kepulauan Riau,Rumah,13100666.666666666,0.9777777777777777
1100000000,90.0,90.0,2.0,2.0,Balikpapan Kota,Kalimantan Timur,Rumah,12222222.222222222,1.0
850000000,90.0,54.0,2.0,2.0,Balikpapan Kota,Kalimantan Timur,Rumah,9444444.444444444,0.6
980000000,90.0,40.0,2.0,1.0,Balikpapan Kota,Kalimantan Timur,Rumah,10888888.888888888,0.4444444444444444
690000000,90.0,45.0,2.0,1.0,Balikpapan Kota,Kalimantan Timur,Rumah,7666666.666666667,0.5
675000000,90.0,60.0,2.0,1.0,Balikpapan Kota,Kalimantan Timur,Rumah,7500000.0,0.6666666666666666
1600000000,90.0,120.0,3.0,3.0,Balikpapan Kota,Kalimantan Timur,Rumah,17777777.777777776,1.3333333333333333
1550000000,90.0,150.0,2.0,2.0,Hulu Sungai Selatan Kab.,Kalimantan Selatan,Rumah,17222222.222222224,1.6666666666666667
600000000,90.0,90.0,3.0,2.0,Banjarmasin Kota,Kalimantan Selatan,Rumah,6666666.666666667,1.0
320000000,90.0,40.0,1.0,1.0,Pontianak Kota,Kalimantan Barat,Rumah,3555555.5555555555,0.4444444444444444
1450000000,90.0,98.0,3.0,3.0,Batam Kota,Kepulauan Riau,Rumah,16111111.111111112,1.0888888888888888
1800000000,89.0,60.0,4.0,2.0,Tangerang Kota,Banten,Rumah,20224719.101123594,0.6741573033707865
499900000,89.0,50.0,2.0,1.0,Sleman Kab.,Yogyakarta D.I.,Rumah,5616853.93258427,0.5617977528089888
303000622,89.0,30.0,2.0,1.0,Sleman Kab.,Yogyakarta D.I.,Rumah,3404501.370786517,0.33707865168539325
399000000,89.0,45.0,2.0,1.0,Sleman Kab.,Yogyakarta D.I.,Rumah,4483146.06741573,0.5056179775280899
110000000,89.0,36.0,1.0,1.0,Kutai Kartanegara Kab.,Kalimantan Timur,Rumah,1235955.0561797754,0.4044943820224719
124000000,89.0,36.0,2.0,1.0,Samarinda Kota,Kalimantan Timur,Rumah,1393258.426966292,0.4044943820224719
2100000000,88.0,216.0,5.0,3.0,Jakarta Utara,Jakarta D.K.I.,Rumah,23863636.363636363,2.4545454545454546
699000000,88.0,40.0,2.0,1.0,Bogor Kab.,Jawa Barat,Rumah,7943181.818181818,0.45454545454545453
2650000000,88.0,180.0,4.0,5.0,Jakarta Barat,Jakarta D.K.I.,Rumah,30113636.363636363,2.0454545454545454
520000000,87.0,45.0,2.0,1.0,Palembang Kota,Sumatra Selatan,Rumah,5977011.494252874,0.5172413793103449
599000000,87.0,80.0,3.0,2.0,Musi Banyuasin Kab.,Sumatra Selatan,Rumah,6885057.471264368,0.9195402298850575
130000000,87.0,36.0,2.0,1.0,Palembang Kota,Sumatra Selatan,Rumah,1494252.8735632184,0.41379310344827586
985000000,87.0,150.0,5.0,3.0,Bekasi Kota,Jawa Barat,Rumah,11321839.08045977,1.7241379310344827
400000000,87.0,60.0,2.0,1.0,Surakarta Kota,Jawa Tengah,Rumah,4597701.149425288,0.6896551724137931
1500000000,87.0,71.0,3.0,2.0,Makassar Kota,Sulawesi Selatan,Rumah,17241379.310344826,0.8160919540229885
1050000000,86.0,52.0,2.0,2.0,Tangerang Kab.,Banten,Rumah,12209302.325581396,0.6046511627906976
363900000,86.0,45.0,2.0,1.0,Sleman Kab.,Yogyakarta D.I.,Rumah,4231395.348837209,0.5232558139534884
475000000,86.0,86.0,2.0,1.0,Sleman Kab.,Yogyakarta D.I.,Rumah,5523255.813953488,1.0
2850000000,85.0,217.0,5.0,4.0,Jakarta Barat,Jakarta D.K.I.,Rumah,33529411.76470588,2.552941176470588
600000000,85.0,75.0,3.0,2.0,Surakarta Kota,Jawa Tengah,Rumah,7058823.529411765,0.8823529411764706
990000000,85.0,170.0,8.0,4.0,Semarang Kota,Jawa Tengah,Rumah,11647058.823529411,2.0
950000000,85.0,85.0,3.0,2.0,Surabaya Kota,Jawa Timur,Apartemen,11176470.588235294,1.0
2300000000,85.0,95.0,3.0,3.0,Jakarta Timur,Jakarta D.K.I.,Rumah,27058823.529411763,1.1176470588235294
2700000000,85.0,220.0,2.0,3.0,Jakarta Barat,Jakarta D.K.I.,Rumah,31764705.88235294,2.588235294117647
495100000,85.0,60.0,3.0,2.0,Bandar Lampung Kota,Lampung,Rumah,5824705.882352941,0.7058823529411765
1190000000,84.0,55.0,2.0,2.0,Bekasi Kota,Jawa Barat,Rumah,14166666.666666666,0.6547619047619048
453215000,84.0,48.0,2.0,1.0,Bantul Kab.,Yogyakarta D.I.,Rumah,5395416.666666667,0.5714285714285714
2750000000,84.0,210.0,3.0,3.0,Medan Kota,Sumatra Utara,Rumah,32738095.23809524,2.5
2550000000,84.0,135.0,4.0,5.0,Surabaya Kota,Jawa Timur,Rumah,30357142.85714286,1.6071428571428572
1300000000,84.0,100.0,2.0,2.0,Tangerang Selatan Kota,Banten,Rumah,15476190.476190476,1.1904761904761905
800000000,84.0,48.0,2.0,1.0,Makassar Kota,Sulawesi Selatan,Rumah,9523809.523809524,0.5714285714285714
398000000,84.0,70.0,3.0,2.0,Langsa Kota,Aceh D.I.,Rumah,4738095.238095238,0.8333333333333334
650000000,84.0,84.0,2.0,2.0,Kediri Kota,Jawa Timur,Rumah,7738095.238095238,1.0
169000000,84.0,72.0,2.0,1.0,Bondowoso Kab.,Jawa Timur,Rumah,2011904.761904762,0.8571428571428571
395006910,84.0,50.0,2.0,1.0,Medan Kota,Sumatra Utara,Rumah,4702463.214285715,0.5952380952380952
650000000,84.0,84.0,2.0,1.0,Kediri Kota,Jawa Timur,Rumah,7738095.238095238,1.0
360000000,84.0,100.0,3.0,3.0,Padang Kota,Sumatra Barat,Rumah,4285714.285714285,1.1904761904761905
1700000000,84.0,69.0,2.0,2.0,Tangerang Kota,Banten,Rumah,20238095.23809524,0.8214285714285714
428000000,84.0,54.0,2.0,1.0,Medan Kota,Sumatra Utara,Rumah,5095238.095238095,0.6428571428571429
649900000,84.0,174.0,3.0,2.0,Medan Kota,Sumatra Utara,Rumah,7736904.761904762,2.0714285714285716
2600000000,84.0,90.0,3.0,3.0,Jakarta Timur,Jakarta D.K.I.,Rumah,30952380.95238095,1.0714285714285714
1900000000,84.0,97.0,4.0,3.0,Tangerang Selatan Kota,Banten,Rumah,22619047.61904762,1.1547619047619047
315000000,84.0,45.0,2.0,1.0,Bogor Kab.,Jawa Barat,Rumah,3750000.0,0.5357142857142857
1303000000,84.0,68.0,2.0,2.0,Makassar Kota,Sulawesi Selatan,Rumah,15511904.761904761,0.8095238095238095
149900000,84.0,120.0,2.0,1.0,Binjai Kota,Sumatra Utara,Rumah,1784523.8095238095,1.4285714285714286
550000000,84.0,112.0,2.0,2.0,Palembang Kota,Sumatra Selatan,Rumah,6547619.047619048,1.3333333333333333
1850006999,84.0,84.0,3.0,2.0,Batu Kota,Jawa Timur,Rumah,22023892.845238097,1.0
950000000,84.0,60.0,3.0,2.0,Makassar Kota,Sulawesi Selatan,Rumah,11309523.80952381,0.7142857142857143
185000000,84.0,50.0,2.0,1.0,Lombok Barat Kab.,Nusa Tenggara Barat,Rumah,2202380.9523809524,0.5952380952380952
350000000,84.0,80.0,3.0,2.0,Mataram Kota,Nusa Tenggara Barat,Rumah,4166666.6666666665,0.9523809523809523
166000000,84.0,36.0,2.0,1.0,Pesawaran Kab.,Lampung,Rumah,1976190.4761904762,0.42857142857142855
305000000,84.0,42.0,2.0,1.0,Bandar Lampung Kota,Lampung,Rumah,3630952.380952381,0.5
495000000,84.0,60.0,2.0,2.0,Bandar Lampung Kota,Lampung,Rumah,5892857.142857143,0.7142857142857143
355000000,84.0,54.0,2.0,1.0,Bandar Lampung Kota,Lampung,Rumah,4226190.476190476,0.6428571428571429
650000000,84.0,84.0,3.0,3.0,Bandar Lampung Kota,Lampung,Rumah,7738095.238095238,1.0
340000000,84.0,56.0,2.0,2.0,Bandar Lampung Kota,Lampung,Rumah,4047619.0476190476,0.6666666666666666
670000000,84.0,80.0,2.0,1.0,Banjarmasin Kota,Kalimantan Selatan,Rumah,7976190.476190476,0.9523809523809523
350000000,83.0,20.0,1.0,1.0,Padang Kota,Sumatra Barat,Rumah,4216867.469879518,0.24096385542168675
452159000,83.0,41.0,2.0,1.0,Bantul Kab.,Yogyakarta D.I.,Rumah,5447698.795180723,0.4939759036144578
500000000,83.0,155.0,4.0,2.0,Pontianak Kota,Kalimantan Barat,Rumah,6024096.385542168,1.8674698795180722
2793870000,82.0,73.0,3.0,2.0,Jakarta Barat,Jakarta D.K.I.,Rumah,34071585.36585366,0.8902439024390244
1700000000,82.0,120.0,4.0,3.0,Surabaya Kota,Jawa Timur,Rumah,20731707.31707317,1.4634146341463414
3344000000,82.0,100.0,2.0,3.0,Simeulue Kab.,Aceh D.I.,Rumah,40780487.80487805,1.2195121951219512
795000000,82.0,50.0,2.0,2.0,Sleman Kab.,Yogyakarta D.I.,Rumah,9695121.951219512,0.6097560975609756
550000000,82.0,60.0,2.0,2.0,Mataram Kota,Nusa Tenggara Barat,Rumah,6707317.073170732,0.7317073170731707
890000000,82.0,90.0,3.0,3.0,Batam Kota,Kepulauan Riau,Rumah,10853658.536585366,1.0975609756097562
685000000,81.0,60.0,2.0,2.0,Depok Kota,Jawa Barat,Rumah,8456790.123456791,0.7407407407407407
65000000,81.0,72.0,2.0,1.0,Medan Kota,Sumatra Utara,Rumah,802469.1358024691,0.8888888888888888
650000000,81.0,81.0,3.0,1.0,Balikpapan Kota,Kalimantan Timur,Rumah,8024691.358024691,1.0
700000000,80.0,144.0,3.0,2.0,Pontianak Kota,Kalimantan Barat,Rumah,8750000.0,1.8
500000000,80.0,64.0,2.0,3.0,Medan Kota,Sumatra Utara,Rumah,6250000.0,0.8
555000000,80.0,56.0,2.0,1.0,Karanganyar Kab.,Jawa Tengah,Rumah,6937500.0,0.7
1500000000,80.0,148.0,3.0,3.0,Palembang Kota,Sumatra Selatan,Rumah,18750000.0,1.85
950000000,80.0,128.0,1.0,2.0,Banda Aceh Kota,Aceh D.I.,Apartemen,11875000.0,1.6
2300000000,80.0,165.0,3.0,3.0,Aceh Besar Kab.,Aceh D.I.,Rumah,28750000.0,2.0625
470000000,80.0,80.0,4.0,2.0,Banyuasin Kab.,Sumatra Selatan,Rumah,5875000.0,1.0
550000000,80.0,100.0,3.0,1.0,Sleman Kab.,Yogyakarta D.I.,Rumah,6875000.0,1.25
380000000,80.0,90.0,3.0,1.0,Karanganyar Kab.,Jawa Tengah,Rumah,4750000.0,1.125
1200000000,80.0,100.0,3.0,2.0,Karanganyar Kab.,Jawa Tengah,Rumah,15000000.0,1.25
815000008,80.0,65.0,3.0,2.0,Bantul Kab.,Yogyakarta D.I.,Rumah,10187500.1,0.8125
320000000,80.0,55.0,2.0,1.0,Aceh Besar Kab.,Aceh D.I.,Rumah,4000000.0,0.6875
850000000,80.0,40.0,2.0,1.0,Depok Kota,Jawa Barat,Rumah,10625000.0,0.5
2150000000,80.0,125.0,3.0,3.0,Surabaya Kota,Jawa Timur,Rumah,26875000.0,1.5625
300000000,80.0,36.0,2.0,1.0,Boyolali Kab.,Jawa Tengah,Rumah,3750000.0,0.45
385000000,80.0,50.0,2.0,1.0,Medan Kota,Sumatra Utara,Rumah,4812500.0,0.625
478000000,80.0,46.0,2.0,1.0,Sukoharjo Kab.,Jawa Tengah,Rumah,5975000.0,0.575
1250000400,80.0,104.0,3.0,2.0,Bandung Kota,Jawa Barat,Rumah,15625005.0,1.3
1500000000,80.0,150.0,3.0,2.0,Surakarta Kota,Jawa Tengah,Rumah,18750000.0,1.875
650000000,80.0,80.0,2.0,1.0,Malang Kota,Jawa Timur,Rumah,8125000.0,1.0
1800000000,80.0,90.0,1.0,2.0,Kab. Badung,Bali,Rumah,22500000.0,1.125
1975000000,79.0,140.0,4.0,4.0,Depok Kota,Jawa Barat,Rumah,25000000.0,1.7721518987341771
1350000000,79.0,110.0,4.0,4.0,Yogyakarta Kota,Yogyakarta D.I.,Rumah,17088607.59493671,1.3924050632911393
649000000,79.0,56.0,2.0,2.0,Malang Kota,Jawa Timur,Rumah,8215189.873417721,0.7088607594936709
453311000,79.0,41.0,2.0,1.0,Bantul Kab.,Yogyakarta D.I.,Rumah,5738113.924050633,0.5189873417721519
119000000,79.0,36.0,2.0,1.0,Lombok Barat Kab.,Nusa Tenggara Barat,Rumah,1506329.1139240507,0.45569620253164556
700000000,78.0,72.0,3.0,2.0,Depok Kota,Jawa Barat,Rumah,8974358.974358974,0.9230769230769231
750000000,78.0,100.0,3.0,2.0,Palembang Kota,Sumatra Selatan,Rumah,9615384.615384616,1.2820512820512822
2100000000,78.0,160.0,3.0,3.0,Surabaya Kota,Jawa Timur,Rumah,26923076.923076924,2.051282051282051
2100000000,78.0,108.0,3.0,4.0,Medan Kota,Sumatra Utara,Rumah,26923076.923076924,1.3846153846153846
217500000,78.0,27.0,2.0,1.0,Lombok Barat Kab.,Nusa Tenggara Barat,Rumah,2788461.5384615385,0.34615384615384615
166000000,78.0,36.0,2.0,1.0,Lampung Utara Kab.,Lampung,Rumah,2128205.128205128,0.46153846153846156
200840000,78.0,36.0,2.0,1.0,Bandar Lampung Kota,Lampung,Rumah,2574871.794871795,0.46153846153846156
166000000,78.0,36.0,2.0,1.0,Lampung Selatan Kab.,Lampung,Rumah,2128205.128205128,0.46153846153846156
790000000,78.0,55.0,2.0,1.0,Batam Kota,Kepulauan Riau,Rumah,10128205.128205128,0.7051282051282052
1000000000,78.0,80.0,2.0,2.0,Batam Kota,Kepulauan Riau,Rumah,12820512.82051282,1.0256410256410255
660000000,78.0,60.0,2.0,1.0,Batam Kota,Kepulauan Riau,Rumah,8461538.461538462,0.7692307692307693
525000000,78.0,45.0,2.0,1.0,Samarinda Kota,Kalimantan Timur,Rumah,6730769.230769231,0.5769230769230769
458400000,77.0,40.0,2.0,1.0,Bantul Kab.,Yogyakarta D.I.,Rumah,5953246.7532467535,0.5194805194805194
1268692000,77.0,89.0,3.0,2.0,Makassar Kota,Sulawesi Selatan,Rumah,16476519.480519481,1.155844155844156
390000000,77.0,70.0,2.0,1.0,Pontianak Kota,Kalimantan Barat,Rumah,5064935.064935065,0.9090909090909091
563600000,77.0,45.0,2.0,1.0,Bekasi Kab.,Jawa Barat,Rumah,7319480.51948052,0.5844155844155844
2000000000,77.0,92.0,4.0,3.0,Tangerang Selatan Kota,Banten,Rumah,25974025.974025972,1.1948051948051948
1500000000,76.0,145.0,1.0,2.0,Jakarta Barat,Jakarta D.K.I.,Rumah,19736842.10526316,1.9078947368421053
779000000,76.0,64.0,2.0,1.0,Bandung Kota,Jawa Barat,Rumah,10250000.0,0.8421052631578947
900000000,76.0,120.0,1.0,2.0,Medan Kota,Sumatra Utara,Rumah,11842105.263157895,1.5789473684210527
1000000000,76.0,55.0,3.0,2.0,Malang Kab.,Jawa Timur,Rumah,13157894.736842105,0.7236842105263158
225000008,76.0,36.0,2.0,1.0,Bantul Kab.,Yogyakarta D.I.,Rumah,2960526.4210526315,0.47368421052631576
